time,trend_MSL_filtered_GIA_TPA_corrected_adjusted
3/15/96,1.2713431
3/16/96,1.27191
3/17/96,1.2724769
3/18/96,1.2730439
3/19/96,1.273611
3/20/96,1.274178
3/21/96,1.2747453
3/22/96,1.2753127
3/23/96,1.27588
3/24/96,1.2764475
3/25/96,1.2770151
3/26/96,1.2775826
3/27/96,1.2781504
3/28/96,1.2787181
3/29/96,1.279286
3/30/96,1.2798539
3/31/96,1.280422
4/1/96,1.2809901
4/2/96,1.2815583
4/3/96,1.2821265
4/4/96,1.2826949
4/5/96,1.2832633
4/6/96,1.2838318
4/7/96,1.2844005
4/8/96,1.2849691
4/9/96,1.2855378
4/10/96,1.2861067
4/11/96,1.2866756
4/12/96,1.2872446
4/13/96,1.2878137
4/14/96,1.2883828
4/15/96,1.2889521
4/16/96,1.2895213
4/17/96,1.2900908
4/18/96,1.2906603
4/19/96,1.2912297
4/20/96,1.2917994
4/21/96,1.2923691
4/22/96,1.2929388
4/23/96,1.2935088
4/24/96,1.2940787
4/25/96,1.2946488
4/26/96,1.2952188
4/27/96,1.295789
4/28/96,1.2963593
4/29/96,1.2969296
4/30/96,1.2975
5/1/96,1.2980705
5/2/96,1.2986411
5/3/96,1.2992119
5/4/96,1.2997825
5/5/96,1.3003534
5/6/96,1.3009243
5/7/96,1.3014953
5/8/96,1.3020663
5/9/96,1.3026375
5/10/96,1.3032087
5/11/96,1.30378
5/12/96,1.3043513
5/13/96,1.3049228
5/14/96,1.3054944
5/15/96,1.306066
5/16/96,1.3066378
5/17/96,1.3072095
5/18/96,1.3077813
5/19/96,1.3083533
5/20/96,1.3089254
5/21/96,1.3094975
5/22/96,1.3100696
5/23/96,1.3106419
5/24/96,1.3112142
5/25/96,1.3117867
5/26/96,1.3123591
5/27/96,1.3129318
5/28/96,1.3135043
5/29/96,1.3140771
5/30/96,1.3146499
5/31/96,1.3152229
6/1/96,1.3157958
6/2/96,1.3163689
6/3/96,1.316942
6/4/96,1.3175153
6/5/96,1.3180885
6/6/96,1.3186619
6/7/96,1.3192354
6/8/96,1.319809
6/9/96,1.3203826
6/10/96,1.3209562
6/11/96,1.32153
6/12/96,1.3221039
6/13/96,1.3226779
6/14/96,1.3232518
6/15/96,1.323826
6/16/96,1.3244002
6/17/96,1.3249744
6/18/96,1.3255488
6/19/96,1.3261231
6/20/96,1.3266976
6/21/96,1.3272722
6/22/96,1.3278469
6/23/96,1.3284216
6/24/96,1.3289964
6/25/96,1.3295714
6/26/96,1.3301463
6/27/96,1.3307214
6/28/96,1.3312964
6/29/96,1.3318717
6/30/96,1.332447
7/1/96,1.3330224
7/2/96,1.3335979
7/3/96,1.3341734
7/4/96,1.334749
7/5/96,1.3353246
7/6/96,1.3359004
7/7/96,1.3364763
7/8/96,1.3370522
7/9/96,1.3376282
7/10/96,1.3382044
7/11/96,1.3387805
7/12/96,1.3393568
7/13/96,1.3399332
7/14/96,1.3405095
7/15/96,1.341086
7/16/96,1.3416626
7/17/96,1.3422393
7/18/96,1.342816
7/19/96,1.3433928
7/20/96,1.3439697
7/21/96,1.3445467
7/22/96,1.3451238
7/23/96,1.3457009
7/24/96,1.3462781
7/25/96,1.3468554
7/26/96,1.3474327
7/27/96,1.3480102
7/28/96,1.3485878
7/29/96,1.3491653
7/30/96,1.349743
7/31/96,1.3503208
8/1/96,1.3508986
8/2/96,1.3514766
8/3/96,1.3520546
8/4/96,1.3526328
8/5/96,1.3532109
8/6/96,1.3537891
8/7/96,1.3543675
8/8/96,1.3549459
8/9/96,1.3555243
8/10/96,1.356103
8/11/96,1.3566816
8/12/96,1.3572603
8/13/96,1.3578391
8/14/96,1.358418
8/15/96,1.358997
8/16/96,1.359576
8/17/96,1.3601551
8/18/96,1.3607343
8/19/96,1.3613137
8/20/96,1.361893
8/21/96,1.3624725
8/22/96,1.363052
8/23/96,1.3636316
8/24/96,1.3642113
8/25/96,1.364791
8/26/96,1.3653709
8/27/96,1.3659508
8/28/96,1.3665309
8/29/96,1.367111
8/30/96,1.3676912
8/31/96,1.3682714
9/1/96,1.3688517
9/2/96,1.3694321
9/3/96,1.3700125
9/4/96,1.3705932
9/5/96,1.3711737
9/6/96,1.3717545
9/7/96,1.3723353
9/8/96,1.3729162
9/9/96,1.3734971
9/10/96,1.3740783
9/11/96,1.3746593
9/12/96,1.3752406
9/13/96,1.3758218
9/14/96,1.3764032
9/15/96,1.3769846
9/16/96,1.3775662
9/17/96,1.3781478
9/18/96,1.3787295
9/19/96,1.3793112
9/20/96,1.3798931
9/21/96,1.380475
9/22/96,1.381057
9/23/96,1.3816391
9/24/96,1.3822212
9/25/96,1.3828034
9/26/96,1.3833858
9/27/96,1.3839682
9/28/96,1.3845507
9/29/96,1.3851333
9/30/96,1.385716
10/1/96,1.3862987
10/2/96,1.3868815
10/3/96,1.3874643
10/4/96,1.3880473
10/5/96,1.3886303
10/6/96,1.3892134
10/7/96,1.3897966
10/8/96,1.3903799
10/9/96,1.3909633
10/10/96,1.3915467
10/11/96,1.3921303
10/12/96,1.3927139
10/13/96,1.3932976
10/14/96,1.3938813
10/15/96,1.3944651
10/16/96,1.3950491
10/17/96,1.3956331
10/18/96,1.3962171
10/19/96,1.3968014
10/20/96,1.3973856
10/21/96,1.3979698
10/22/96,1.3985543
10/23/96,1.3991387
10/24/96,1.3997233
10/25/96,1.4003079
10/26/96,1.4008926
10/27/96,1.4014775
10/28/96,1.4020623
10/29/96,1.4026473
10/30/96,1.4032323
10/31/96,1.4038174
11/1/96,1.4044026
11/2/96,1.4049879
11/3/96,1.4055732
11/4/96,1.4061587
11/5/96,1.4067442
11/6/96,1.4073298
11/7/96,1.4079155
11/8/96,1.4085013
11/9/96,1.4090872
11/10/96,1.4096731
11/11/96,1.410259
11/12/96,1.4108452
11/13/96,1.4114313
11/14/96,1.4120175
11/15/96,1.4126039
11/16/96,1.4131902
11/17/96,1.4137766
11/18/96,1.4143633
11/19/96,1.4149499
11/20/96,1.4155366
11/21/96,1.4161234
11/22/96,1.4167103
11/23/96,1.4172972
11/24/96,1.4178842
11/25/96,1.4184713
11/26/96,1.4190586
11/27/96,1.4196459
11/28/96,1.4202332
11/29/96,1.4208206
11/30/96,1.4214082
12/1/96,1.4219958
12/2/96,1.4225835
12/3/96,1.4231712
12/4/96,1.423759
12/5/96,1.4243469
12/6/96,1.4249349
12/7/96,1.425523
12/8/96,1.4261111
12/9/96,1.4266994
12/10/96,1.4272877
12/11/96,1.4278761
12/12/96,1.4284645
12/13/96,1.4290531
12/14/96,1.4296417
12/15/96,1.4302305
12/16/96,1.4308193
12/17/96,1.4314082
12/18/96,1.4319971
12/19/96,1.4325861
12/20/96,1.4331752
12/21/96,1.4337643
12/22/96,1.4343537
12/23/96,1.434943
12/24/96,1.4355325
12/25/96,1.436122
12/26/96,1.4367115
12/27/96,1.4373013
12/28/96,1.437891
12/29/96,1.4384809
12/30/96,1.4390707
12/31/96,1.4396607
1/1/97,1.4402508
1/2/97,1.440841
1/3/97,1.4414312
1/4/97,1.4420215
1/5/97,1.4426118
1/6/97,1.4432023
1/7/97,1.4437928
1/8/97,1.4443835
1/9/97,1.4449742
1/10/97,1.445565
1/11/97,1.4461559
1/12/97,1.4467468
1/13/97,1.4473379
1/14/97,1.4479289
1/15/97,1.4485202
1/16/97,1.4491113
1/17/97,1.4497027
1/18/97,1.4502941
1/19/97,1.4508857
1/20/97,1.4514773
1/21/97,1.4520689
1/22/97,1.4526607
1/23/97,1.4532526
1/24/97,1.4538444
1/25/97,1.4544364
1/26/97,1.4550284
1/27/97,1.4556206
1/28/97,1.4562129
1/29/97,1.4568051
1/30/97,1.4573976
1/31/97,1.4579899
2/1/97,1.4585825
2/2/97,1.4591751
2/3/97,1.4597678
2/4/97,1.4603606
2/5/97,1.4609535
2/6/97,1.4615464
2/7/97,1.4621395
2/8/97,1.4627326
2/9/97,1.4633257
2/10/97,1.463919
2/11/97,1.4645123
2/12/97,1.4651058
2/13/97,1.4656993
2/14/97,1.4662929
2/15/97,1.4668865
2/16/97,1.4674803
2/17/97,1.4680741
2/18/97,1.468668
2/19/97,1.469262
2/20/97,1.469856
2/21/97,1.4704502
2/22/97,1.4710444
2/23/97,1.4716387
2/24/97,1.472233
2/25/97,1.4728276
2/26/97,1.473422
2/27/97,1.4740168
2/28/97,1.4746114
3/1/97,1.4752063
3/2/97,1.4758011
3/3/97,1.476396
3/4/97,1.476991
3/5/97,1.4775862
3/6/97,1.4781814
3/7/97,1.4787766
3/8/97,1.4793719
3/9/97,1.4799674
3/10/97,1.4805628
3/11/97,1.4811584
3/12/97,1.4817541
3/13/97,1.4823498
3/14/97,1.4829457
3/15/97,1.4835415
3/16/97,1.4841375
3/17/97,1.4847336
3/18/97,1.4853297
3/19/97,1.4859259
3/20/97,1.4865222
3/21/97,1.4871186
3/22/97,1.487715
3/23/97,1.4883116
3/24/97,1.4889082
3/25/97,1.4895049
3/26/97,1.4901017
3/27/97,1.4906986
3/28/97,1.4912955
3/29/97,1.4918925
3/30/97,1.4924896
3/31/97,1.4930868
4/1/97,1.493684
4/2/97,1.4942814
4/3/97,1.4948788
4/4/97,1.4954762
4/5/97,1.4960738
4/6/97,1.4966716
4/7/97,1.4972693
4/8/97,1.4978671
4/9/97,1.498465
4/10/97,1.4990629
4/11/97,1.499661
4/12/97,1.5002592
4/13/97,1.5008574
4/14/97,1.5014557
4/15/97,1.502054
4/16/97,1.5026524
4/17/97,1.503251
4/18/97,1.5038496
4/19/97,1.5044483
4/20/97,1.5050471
4/21/97,1.5056459
4/22/97,1.5062449
4/23/97,1.5068439
4/24/97,1.507443
4/25/97,1.5080421
4/26/97,1.5086414
4/27/97,1.5092407
4/28/97,1.5098401
4/29/97,1.5104396
4/30/97,1.5110391
5/1/97,1.5116389
5/2/97,1.5122386
5/3/97,1.5128384
5/4/97,1.5134382
5/5/97,1.5140382
5/6/97,1.5146383
5/7/97,1.5152384
5/8/97,1.5158386
5/9/97,1.516439
5/10/97,1.5170393
5/11/97,1.5176398
5/12/97,1.5182403
5/13/97,1.5188409
5/14/97,1.5194416
5/15/97,1.5200423
5/16/97,1.5206432
5/17/97,1.5212442
5/18/97,1.5218451
5/19/97,1.5224463
5/20/97,1.5230474
5/21/97,1.5236486
5/22/97,1.52425
5/23/97,1.5248514
5/24/97,1.5254529
5/25/97,1.5260545
5/26/97,1.5266562
5/27/97,1.5272578
5/28/97,1.5278597
5/29/97,1.5284616
5/30/97,1.5290635
5/31/97,1.5296656
6/1/97,1.5302677
6/2/97,1.5308698
6/3/97,1.5314722
6/4/97,1.5320746
6/5/97,1.5326769
6/6/97,1.5332795
6/7/97,1.5338821
6/8/97,1.5344847
6/9/97,1.5350876
6/10/97,1.5356904
6/11/97,1.5362934
6/12/97,1.5368963
6/13/97,1.5374994
6/14/97,1.5381026
6/15/97,1.5387058
6/16/97,1.5393091
6/17/97,1.5399126
6/18/97,1.540516
6/19/97,1.5411196
6/20/97,1.5417233
6/21/97,1.5423269
6/22/97,1.5429308
6/23/97,1.5435346
6/24/97,1.5441387
6/25/97,1.5447427
6/26/97,1.5453469
6/27/97,1.545951
6/28/97,1.5465553
6/29/97,1.5471597
6/30/97,1.5477641
7/1/97,1.5483686
7/2/97,1.5489732
7/3/97,1.549578
7/4/97,1.5501827
7/5/97,1.5507876
7/6/97,1.5513924
7/7/97,1.5519974
7/8/97,1.5526025
7/9/97,1.5532076
7/10/97,1.5538129
7/11/97,1.5544182
7/12/97,1.5550237
7/13/97,1.5556291
7/14/97,1.5562347
7/15/97,1.5568403
7/16/97,1.557446
7/17/97,1.5580518
7/18/97,1.5586578
7/19/97,1.5592637
7/20/97,1.5598698
7/21/97,1.5604758
7/22/97,1.561082
7/23/97,1.5616883
7/24/97,1.5622947
7/25/97,1.5629011
7/26/97,1.5635077
7/27/97,1.5641142
7/28/97,1.5647209
7/29/97,1.5653276
7/30/97,1.5659345
7/31/97,1.5665414
8/1/97,1.5671484
8/2/97,1.5677555
8/3/97,1.5683627
8/4/97,1.56897
8/5/97,1.5695772
8/6/97,1.5701846
8/7/97,1.5707921
8/8/97,1.5713997
8/9/97,1.5720073
8/10/97,1.572615
8/11/97,1.5732229
8/12/97,1.5738307
8/13/97,1.5744387
8/14/97,1.5750467
8/15/97,1.5756547
8/16/97,1.576263
8/17/97,1.5768713
8/18/97,1.5774796
8/19/97,1.578088
8/20/97,1.5786966
8/21/97,1.5793052
8/22/97,1.5799139
8/23/97,1.5805227
8/24/97,1.5811315
8/25/97,1.5817404
8/26/97,1.5823493
8/27/97,1.5829585
8/28/97,1.5835676
8/29/97,1.5841768
8/30/97,1.5847862
8/31/97,1.5853956
9/1/97,1.586005
9/2/97,1.5866146
9/3/97,1.5872242
9/4/97,1.5878339
9/5/97,1.5884436
9/6/97,1.5890535
9/7/97,1.5896635
9/8/97,1.5902735
9/9/97,1.5908836
9/10/97,1.5914938
9/11/97,1.5921041
9/12/97,1.5927144
9/13/97,1.5933249
9/14/97,1.5939354
9/15/97,1.5945461
9/16/97,1.5951567
9/17/97,1.5957675
9/18/97,1.5963783
9/19/97,1.5969892
9/20/97,1.5976002
9/21/97,1.5982113
9/22/97,1.5988224
9/23/97,1.5994337
9/24/97,1.600045
9/25/97,1.6006564
9/26/97,1.6012678
9/27/97,1.6018794
9/28/97,1.602491
9/29/97,1.6031027
9/30/97,1.6037145
10/1/97,1.6043264
10/2/97,1.6049383
10/3/97,1.6055503
10/4/97,1.6061624
10/5/97,1.6067746
10/6/97,1.607387
10/7/97,1.6079992
10/8/97,1.6086117
10/9/97,1.6092242
10/10/97,1.6098368
10/11/97,1.6104494
10/12/97,1.6110622
10/13/97,1.611675
10/14/97,1.6122879
10/15/97,1.6129009
10/16/97,1.613514
10/17/97,1.6141272
10/18/97,1.6147404
10/19/97,1.6153537
10/20/97,1.615967
10/21/97,1.6165805
10/22/97,1.617194
10/23/97,1.6178076
10/24/97,1.6184214
10/25/97,1.6190351
10/26/97,1.619649
10/27/97,1.620263
10/28/97,1.620877
10/29/97,1.6214911
10/30/97,1.6221054
10/31/97,1.6227195
11/1/97,1.6233339
11/2/97,1.6239483
11/3/97,1.6245629
11/4/97,1.6251774
11/5/97,1.6257921
11/6/97,1.6264068
11/7/97,1.6270217
11/8/97,1.6276366
11/9/97,1.6282516
11/10/97,1.6288667
11/11/97,1.6294818
11/12/97,1.630097
11/13/97,1.6307123
11/14/97,1.6313276
11/15/97,1.6319431
11/16/97,1.6325587
11/17/97,1.6331743
11/18/97,1.63379
11/19/97,1.6344057
11/20/97,1.6350217
11/21/97,1.6356376
11/22/97,1.6362536
11/23/97,1.6368697
11/24/97,1.6374859
11/25/97,1.6381022
11/26/97,1.6387185
11/27/97,1.6393349
11/28/97,1.6399515
11/29/97,1.640568
11/30/97,1.6411847
12/1/97,1.6418014
12/2/97,1.6424183
12/3/97,1.6430352
12/4/97,1.6436521
12/5/97,1.6442691
12/6/97,1.6448863
12/7/97,1.6455035
12/8/97,1.6461208
12/9/97,1.6467382
12/10/97,1.6473557
12/11/97,1.6479732
12/12/97,1.6485908
12/13/97,1.6492085
12/14/97,1.6498263
12/15/97,1.6504441
12/16/97,1.6510621
12/17/97,1.6516801
12/18/97,1.6522982
12/19/97,1.6529164
12/20/97,1.6535347
12/21/97,1.654153
12/22/97,1.6547714
12/23/97,1.6553899
12/24/97,1.6560085
12/25/97,1.6566272
12/26/97,1.6572459
12/27/97,1.6578647
12/28/97,1.6584836
12/29/97,1.6591026
12/30/97,1.6597216
12/31/97,1.6603408
1/1/98,1.66096
1/2/98,1.6615793
1/3/98,1.6621987
1/4/98,1.6628181
1/5/98,1.6634376
1/6/98,1.6640573
1/7/98,1.6646769
1/8/98,1.6652967
1/9/98,1.6659166
1/10/98,1.6665365
1/11/98,1.6671565
1/12/98,1.6677766
1/13/98,1.6683968
1/14/98,1.6690171
1/15/98,1.6696373
1/16/98,1.6702578
1/17/98,1.6708783
1/18/98,1.6714989
1/19/98,1.6721195
1/20/98,1.6727402
1/21/98,1.6733611
1/22/98,1.6739819
1/23/98,1.6746029
1/24/98,1.675224
1/25/98,1.6758451
1/26/98,1.6764663
1/27/98,1.6770877
1/28/98,1.677709
1/29/98,1.6783304
1/30/98,1.678952
1/31/98,1.6795735
2/1/98,1.6801952
2/2/98,1.680817
2/3/98,1.6814389
2/4/98,1.6820608
2/5/98,1.6826829
2/6/98,1.6833049
2/7/98,1.683927
2/8/98,1.6845493
2/9/98,1.6851717
2/10/98,1.6857941
2/11/98,1.6864166
2/12/98,1.6870391
2/13/98,1.6876618
2/14/98,1.6882845
2/15/98,1.6889074
2/16/98,1.6895303
2/17/98,1.6901532
2/18/98,1.6907762
2/19/98,1.6913993
2/20/98,1.6920226
2/21/98,1.6926459
2/22/98,1.6932693
2/23/98,1.6938927
2/24/98,1.6945162
2/25/98,1.6951398
2/26/98,1.6957635
2/27/98,1.6963873
2/28/98,1.6970111
3/1/98,1.697635
3/2/98,1.6982591
3/3/98,1.6988832
3/4/98,1.6995074
3/5/98,1.7001315
3/6/98,1.7007558
3/7/98,1.7013803
3/8/98,1.7020048
3/9/98,1.7026293
3/10/98,1.703254
3/11/98,1.7038788
3/12/98,1.7045035
3/13/98,1.7051284
3/14/98,1.7057533
3/15/98,1.7063785
3/16/98,1.7070036
3/17/98,1.7076287
3/18/98,1.708254
3/19/98,1.7088794
3/20/98,1.7095048
3/21/98,1.7101303
3/22/98,1.710756
3/23/98,1.7113817
3/24/98,1.7120074
3/25/98,1.7126333
3/26/98,1.7132592
3/27/98,1.7138852
3/28/98,1.7145113
3/29/98,1.7151375
3/30/98,1.7157637
3/31/98,1.71639
4/1/98,1.7170165
4/2/98,1.7176429
4/3/98,1.7182695
4/4/98,1.7188962
4/5/98,1.7195228
4/6/98,1.7201496
4/7/98,1.7207766
4/8/98,1.7214035
4/9/98,1.7220305
4/10/98,1.7226577
4/11/98,1.7232848
4/12/98,1.7239121
4/13/98,1.7245395
4/14/98,1.7251669
4/15/98,1.7257944
4/16/98,1.7264221
4/17/98,1.7270497
4/18/98,1.7276775
4/19/98,1.7283053
4/20/98,1.7289332
4/21/98,1.7295612
4/22/98,1.7301893
4/23/98,1.7308174
4/24/98,1.7314457
4/25/98,1.732074
4/26/98,1.7327025
4/27/98,1.733331
4/28/98,1.7339594
4/29/98,1.7345881
4/30/98,1.7352169
5/1/98,1.7358457
5/2/98,1.7364745
5/3/98,1.7371035
5/4/98,1.7377325
5/5/98,1.7383616
5/6/98,1.7389908
5/7/98,1.7396201
5/8/98,1.7402495
5/9/98,1.7408789
5/10/98,1.7415084
5/11/98,1.742138
5/12/98,1.7427677
5/13/98,1.7433975
5/14/98,1.7440273
5/15/98,1.7446572
5/16/98,1.7452872
5/17/98,1.7459173
5/18/98,1.7465475
5/19/98,1.7471776
5/20/98,1.747808
5/21/98,1.7484384
5/22/98,1.7490689
5/23/98,1.7496994
5/24/98,1.7503301
5/25/98,1.7509607
5/26/98,1.7515916
5/27/98,1.7522224
5/28/98,1.7528534
5/29/98,1.7534844
5/30/98,1.7541156
5/31/98,1.7547467
6/1/98,1.755378
6/2/98,1.7560093
6/3/98,1.7566408
6/4/98,1.7572722
6/5/98,1.7579039
6/6/98,1.7585355
6/7/98,1.7591673
6/8/98,1.7597991
6/9/98,1.760431
6/10/98,1.7610631
6/11/98,1.7616951
6/12/98,1.7623273
6/13/98,1.7629595
6/14/98,1.7635918
6/15/98,1.7642242
6/16/98,1.7648567
6/17/98,1.7654892
6/18/98,1.7661219
6/19/98,1.7667546
6/20/98,1.7673874
6/21/98,1.7680203
6/22/98,1.7686532
6/23/98,1.7692863
6/24/98,1.7699193
6/25/98,1.7705525
6/26/98,1.7711858
6/27/98,1.7718191
6/28/98,1.7724526
6/29/98,1.7730861
6/30/98,1.7737197
7/1/98,1.7743534
7/2/98,1.7749871
7/3/98,1.7756209
7/4/98,1.7762548
7/5/98,1.7768888
7/6/98,1.7775229
7/7/98,1.778157
7/8/98,1.7787913
7/9/98,1.7794256
7/10/98,1.7800599
7/11/98,1.7806945
7/12/98,1.781329
7/13/98,1.7819636
7/14/98,1.7825983
7/15/98,1.783233
7/16/98,1.783868
7/17/98,1.7845029
7/18/98,1.7851379
7/19/98,1.785773
7/20/98,1.7864082
7/21/98,1.7870435
7/22/98,1.7876788
7/23/98,1.7883142
7/24/98,1.7889497
7/25/98,1.7895854
7/26/98,1.790221
7/27/98,1.7908568
7/28/98,1.7914926
7/29/98,1.7921286
7/30/98,1.7927645
7/31/98,1.7934005
8/1/98,1.7940367
8/2/98,1.794673
8/3/98,1.7953092
8/4/98,1.7959456
8/5/98,1.7965821
8/6/98,1.7972187
8/7/98,1.7978553
8/8/98,1.798492
8/9/98,1.7991288
8/10/98,1.7997656
8/11/98,1.8004025
8/12/98,1.8010396
8/13/98,1.8016766
8/14/98,1.8023138
8/15/98,1.8029511
8/16/98,1.8035885
8/17/98,1.8042259
8/18/98,1.8048633
8/19/98,1.805501
8/20/98,1.8061386
8/21/98,1.8067764
8/22/98,1.8074142
8/23/98,1.8080521
8/24/98,1.8086901
8/25/98,1.8093282
8/26/98,1.8099663
8/27/98,1.8106045
8/28/98,1.8112428
8/29/98,1.8118812
8/30/98,1.8125197
8/31/98,1.8131582
9/1/98,1.8137968
9/2/98,1.8144355
9/3/98,1.8150743
9/4/98,1.8157132
9/5/98,1.8163521
9/6/98,1.8169911
9/7/98,1.8176302
9/8/98,1.8182694
9/9/98,1.8189087
9/10/98,1.819548
9/11/98,1.8201874
9/12/98,1.8208269
9/13/98,1.8214664
9/14/98,1.8221061
9/15/98,1.8227459
9/16/98,1.8233857
9/17/98,1.8240256
9/18/98,1.8246655
9/19/98,1.8253056
9/20/98,1.8259457
9/21/98,1.826586
9/22/98,1.8272263
9/23/98,1.8278667
9/24/98,1.8285071
9/25/98,1.8291477
9/26/98,1.8297883
9/27/98,1.830429
9/28/98,1.8310697
9/29/98,1.8317106
9/30/98,1.8323516
10/1/98,1.8329926
10/2/98,1.8336337
10/3/98,1.8342748
10/4/98,1.8349161
10/5/98,1.8355575
10/6/98,1.8361988
10/7/98,1.8368403
10/8/98,1.8374819
10/9/98,1.8381236
10/10/98,1.8387653
10/11/98,1.8394071
10/12/98,1.840049
10/13/98,1.840691
10/14/98,1.841333
10/15/98,1.8419752
10/16/98,1.8426174
10/17/98,1.8432597
10/18/98,1.843902
10/19/98,1.8445445
10/20/98,1.8451871
10/21/98,1.8458296
10/22/98,1.8464724
10/23/98,1.8471152
10/24/98,1.8477579
10/25/98,1.848401
10/26/98,1.849044
10/27/98,1.849687
10/28/98,1.8503302
10/29/98,1.8509735
10/30/98,1.8516167
10/31/98,1.8522601
11/1/98,1.8529036
11/2/98,1.8535472
11/3/98,1.8541908
11/4/98,1.8548347
11/5/98,1.8554784
11/6/98,1.8561224
11/7/98,1.8567663
11/8/98,1.8574103
11/9/98,1.8580545
11/10/98,1.8586987
11/11/98,1.8593429
11/12/98,1.8599874
11/13/98,1.8606318
11/14/98,1.8612763
11/15/98,1.861921
11/16/98,1.8625656
11/17/98,1.8632104
11/18/98,1.8638552
11/19/98,1.8645002
11/20/98,1.8651452
11/21/98,1.8657902
11/22/98,1.8664354
11/23/98,1.8670807
11/24/98,1.867726
11/25/98,1.8683714
11/26/98,1.8690169
11/27/98,1.8696625
11/28/98,1.8703082
11/29/98,1.8709538
11/30/98,1.8715997
12/1/98,1.8722456
12/2/98,1.8728915
12/3/98,1.8735375
12/4/98,1.8741837
12/5/98,1.8748299
12/6/98,1.8754761
12/7/98,1.8761226
12/8/98,1.876769
12/9/98,1.8774155
12/10/98,1.8780621
12/11/98,1.8787088
12/12/98,1.8793555
12/13/98,1.8800024
12/14/98,1.8806493
12/15/98,1.8812964
12/16/98,1.8819435
12/17/98,1.8825907
12/18/98,1.8832378
12/19/98,1.8838851
12/20/98,1.8845326
12/21/98,1.88518
12/22/98,1.8858277
12/23/98,1.8864752
12/24/98,1.887123
12/25/98,1.8877708
12/26/98,1.8884187
12/27/98,1.8890667
12/28/98,1.8897147
12/29/98,1.8903629
12/30/98,1.891011
12/31/98,1.8916593
1/1/99,1.8923076
1/2/99,1.8929561
1/3/99,1.8936046
1/4/99,1.8942533
1/5/99,1.8949019
1/6/99,1.8955506
1/7/99,1.8961995
1/8/99,1.8968484
1/9/99,1.8974974
1/10/99,1.8981465
1/11/99,1.8987957
1/12/99,1.8994449
1/13/99,1.9000943
1/14/99,1.9007436
1/15/99,1.901393
1/16/99,1.9020426
1/17/99,1.9026923
1/18/99,1.903342
1/19/99,1.9039918
1/20/99,1.9046417
1/21/99,1.9052917
1/22/99,1.9059417
1/23/99,1.9065919
1/24/99,1.9072421
1/25/99,1.9078923
1/26/99,1.9085426
1/27/99,1.9091932
1/28/99,1.9098437
1/29/99,1.9104942
1/30/99,1.9111449
1/31/99,1.9117956
2/1/99,1.9124465
2/2/99,1.9130974
2/3/99,1.9137484
2/4/99,1.9143995
2/5/99,1.9150506
2/6/99,1.9157019
2/7/99,1.9163532
2/8/99,1.9170046
2/9/99,1.9176561
2/10/99,1.9183077
2/11/99,1.9189593
2/12/99,1.919611
2/13/99,1.9202628
2/14/99,1.9209146
2/15/99,1.9215666
2/16/99,1.9222187
2/17/99,1.9228708
2/18/99,1.923523
2/19/99,1.9241753
2/20/99,1.9248276
2/21/99,1.92548
2/22/99,1.9261326
2/23/99,1.9267851
2/24/99,1.9274378
2/25/99,1.9280906
2/26/99,1.9287434
2/27/99,1.9293963
2/28/99,1.9300493
3/1/99,1.9307023
3/2/99,1.9313556
3/3/99,1.9320087
3/4/99,1.9326621
3/5/99,1.9333155
3/6/99,1.9339689
3/7/99,1.9346225
3/8/99,1.9352762
3/9/99,1.9359299
3/10/99,1.9365836
3/11/99,1.9372375
3/12/99,1.9378915
3/13/99,1.9385455
3/14/99,1.9391996
3/15/99,1.9398538
3/16/99,1.9405081
3/17/99,1.9411625
3/18/99,1.9418168
3/19/99,1.9424714
3/20/99,1.943126
3/21/99,1.9437807
3/22/99,1.9444354
3/23/99,1.9450902
3/24/99,1.9457451
3/25/99,1.9464002
3/26/99,1.9470552
3/27/99,1.9477104
3/28/99,1.9483656
3/29/99,1.9490209
3/30/99,1.9496763
3/31/99,1.9503317
4/1/99,1.9509873
4/2/99,1.9516429
4/3/99,1.9522986
4/4/99,1.9529544
4/5/99,1.9536103
4/6/99,1.9542662
4/7/99,1.9549223
4/8/99,1.9555783
4/9/99,1.9562346
4/10/99,1.9568908
4/11/99,1.9575472
4/12/99,1.9582036
4/13/99,1.9588602
4/14/99,1.9595166
4/15/99,1.9601734
4/16/99,1.9608301
4/17/99,1.9614869
4/18/99,1.9621439
4/19/99,1.9628009
4/20/99,1.963458
4/21/99,1.964115
4/22/99,1.9647722
4/23/99,1.9654295
4/24/99,1.966087
4/25/99,1.9667444
4/26/99,1.967402
4/27/99,1.9680597
4/28/99,1.9687173
4/29/99,1.9693751
4/30/99,1.9700329
5/1/99,1.9706908
5/2/99,1.9713489
5/3/99,1.972007
5/4/99,1.9726652
5/5/99,1.9733235
5/6/99,1.9739819
5/7/99,1.9746403
5/8/99,1.9752988
5/9/99,1.9759574
5/10/99,1.976616
5/11/99,1.9772748
5/12/99,1.9779335
5/13/99,1.9785925
5/14/99,1.9792515
5/15/99,1.9799105
5/16/99,1.9805697
5/17/99,1.9812288
5/18/99,1.9818882
5/19/99,1.9825475
5/20/99,1.983207
5/21/99,1.9838666
5/22/99,1.9845262
5/23/99,1.9851859
5/24/99,1.9858457
5/25/99,1.9865055
5/26/99,1.9871655
5/27/99,1.9878255
5/28/99,1.9884856
5/29/99,1.9891458
5/30/99,1.989806
5/31/99,1.9904664
6/1/99,1.9911268
6/2/99,1.9917873
